ts,price,date
1774468958016,2168.7664447837087,2026-03-25
1774472627290,2165.678251498639,2026-03-25
1774476176579,2162.9209457511897,2026-03-25
1774479748802,2173.428201959242,2026-03-25
1774483412656,2168.2595767488515,2026-03-26
1774486981108,2164.8334940781406,2026-03-26
1774490547324,2164.643880438058,2026-03-26
1774494234127,2148.3366603131612,2026-03-26
1774497796894,2152.463283809553,2026-03-26
1774501273364,2148.6050489610293,2026-03-26
1774505004832,2117.072709964659,2026-03-26
1774508608262,2120.979138017403,2026-03-26
1774512136452,2122.253442240537,2026-03-26
1774515674242,2118.90774256707,2026-03-26
1774519326205,2082.581101009093,2026-03-26
1774522958084,2077.2626029703215,2026-03-26
1774526571702,2067.4798062024756,2026-03-26
1774530062861,2072.7400102938777,2026-03-26
1774533619726,2078.7564739905506,2026-03-26
1774537350526,2076.063516126288,2026-03-26
1774540929802,2069.46067344746,2026-03-26
1774544545527,2059.779721716313,2026-03-26
1774548125015,2050.1759858779124,2026-03-26
1774551621668,2044.9877329491358,2026-03-26
1774555388313,2048.2805067279505,2026-03-26
1774558976159,2063.44252453049,2026-03-26
1774562509882,2068.036687723714,2026-03-26
1774566065259,2063.674922041553,2026-03-26
1774569726462,2059.332619583916,2026-03-27
1774573319800,2063.702228873258,2026-03-27
1774576934671,2072.2143138077367,2026-03-27
1774580564472,2067.2126894143107,2026-03-27
1774584105909,2059.9430643134297,2026-03-27
1774587727548,2051.600844060049,2026-03-27
1774591339161,2059.911775850561,2026-03-27
1774594883618,2061.101027892577,2026-03-27
1774598500295,2064.1851446513137,2026-03-27
1774602133958,2047.171733612952,2026-03-27
1774605630384,2041.1410750473585,2026-03-27
1774609350321,1991.544624906838,2026-03-27
1774612899148,1990.0097366144125,2026-03-27
1774616518767,1988.327082708899,2026-03-27
1774620029261,1976.6896795942773,2026-03-27
1774623665651,1987.4532925156054,2026-03-27
1774627272104,1989.793720998749,2026-03-27
1774630957094,1985.7338708465827,2026-03-27
1774634488292,1976.2589523824402,2026-03-27
1774638106145,1983.458204641095,2026-03-27
1774641719881,1993.0849436852252,2026-03-27
1774645263869,1984.748484546758,2026-03-27
1774648846754,1984.1250396153675,2026-03-27
1774652521384,1984.1870443332202,2026-03-27
1774656123791,1990.8222830121113,2026-03-28
1774659726025,1991.1133594717985,2026-03-28
1774663304049,1987.9306460290002,2026-03-28
1774666934267,1985.5407234899299,2026-03-28
1774670516132,1987.6153374879702,2026-03-28
1774674135687,1988.4125225814284,2026-03-28
1774677615408,1993.000834525075,2026-03-28
1774681308375,1999.7751333082176,2026-03-28
1774684823763,2005.8824984071325,2026-03-28
1774688418086,1997.7952369865102,2026-03-28
1774692121447,1998.12485122868,2026-03-28
1774695692758,1995.1985026962063,2026-03-28
1774699321699,1996.8179303001407,2026-03-28
1774702900501,1998.5219759298677,2026-03-28
1774706545454,2024.07883642863,2026-03-28
1774710107208,2018.955594123432,2026-03-28
1774713709058,2024.5258555998464,2026-03-28
1774717341347,2023.763906320239,2026-03-28
1774720921333,2019.529426931357,2026-03-28
1774724418013,2020.91580399956,2026-03-28
1774728021256,2018.849654840655,2026-03-28
1774731719535,2022.9777602081672,2026-03-28
1774735349080,2009.2076811853422,2026-03-28
1774738851509,2010.137138442314,2026-03-28
1774742550921,1992.7681119939894,2026-03-29
1774746138325,1995.6680658401742,2026-03-29
1774749623230,2003.3632740496555,2026-03-29
1774753395897,2007.305045959203,2026-03-29
1774756825293,2009.9653040369333,2026-03-29
1774760574932,2004.1935256711981,2026-03-29
1774764155575,2004.6184937936134,2026-03-29
1774767660557,2003.6457921517765,2026-03-29
1774771335047,2004.9440436903287,2026-03-29
1774774976313,2002.7036300528448,2026-03-29
1774778539972,1997.6403099875154,2026-03-29
1774782038065,1994.7760956268096,2026-03-29
1774785788409,2002.8403771361895,2026-03-29
1774789264650,2000.5554868198585,2026-03-29
1774792987154,1985.9376780708847,2026-03-29
1774796620132,1991.8710655325233,2026-03-29
1774800209191,1991.1094164551787,2026-03-29
1774803755261,1995.8788146555942,2026-03-29
1774807341781,1993.6956049120915,2026-03-29
1774810935018,1995.8824736403099,2026-03-29
1774814536354,1993.8357704544749,2026-03-29
1774818204750,2000.7751256608037,2026-03-29
1774821780062,2005.0943810805143,2026-03-29
1774825344930,1972.5825828113816,2026-03-29
1774828945081,1983.184167632635,2026-03-30
1774832576383,1996.7373541487984,2026-03-30
1774836034809,2008.4132245378403,2026-03-30
1774839748435,2028.757171060875,2026-03-30
1774843315274,2034.9549309504,2026-03-30
1774846898882,2047.1047209682868,2026-03-30
1774850557241,2046.9531506067,2026-03-30
1774854138937,2041.5495998730764,2026-03-30
1774857729607,2057.0608580009452,2026-03-30
1774861359318,2061.257063385488,2026-03-30
1774864934852,2053.31461510939,2026-03-30
1774868452942,2055.4884204235923,2026-03-30
1774872167331,2067.6846789377273,2026-03-30
1774875776153,2073.5625382936805,2026-03-30
1774879338327,2059.2565564795973,2026-03-30
1774882945068,2069.956936041422,2026-03-30
1774886553011,2072.603535570885,2026-03-30
1774890139087,2061.0734922073384,2026-03-30
1774893716696,2040.1043620841906,2026-03-30
1774897395626,2029.7888876263596,2026-03-30
1774900845083,2021.1860275684826,2026-03-30
1774904567619,2023.0575689590405,2026-03-30
1774908150177,2036.50037060166,2026-03-30
1774911602128,2030.074618191544,2026-03-30
1774915336724,2023.82401658508,2026-03-31
1774918949031,2033.763660907954,2026-03-31
1774922600170,2072.860228566624,2026-03-31
1774926120735,2073.2726860425946,2026-03-31
1774929616965,2065.8439781453208,2026-03-31
1774933419626,2059.2670877018704,2026-03-31
1774937002489,2062.2518682990744,2026-03-31
1774940594254,2060.5232888287715,2026-03-31
1774944127952,2053.6847215714706,2026-03-31
1774947755256,2039.2395306334245,2026-03-31
1774951352791,2014.7724452958955,2026-03-31
1774954931223,2024.535193651414,2026-03-31
1774958569834,2038.9579977952496,2026-03-31
1774962087203,2045.80257533034,2026-03-31
1774965753159,2071.1158489301233,2026-03-31
1774969225226,2044.9168072244017,2026-03-31
1774972841140,2053.5705702696396,2026-03-31
1774976557905,2088.2859085907044,2026-03-31
1774980130643,2090.5771496654947,2026-03-31
1774983740604,2097.1193462194015,2026-03-31
1774987201357,2094.3506112899095,2026-03-31
1774990867782,2105.168710224847,2026-03-31
1774994552087,2100.580813356133,2026-03-31
1774998186200,2094.4986994273872,2026-03-31
1775001734514,2104.8765857093113,2026-04-01
1775005395011,2111.899370578424,2026-04-01
1775008856151,2091.5526830254526,2026-04-01
1775012517529,2086.794842306187,2026-04-01
1775016224251,2100.46033491221,2026-04-01
1775019819468,2109.1880769159434,2026-04-01
1775023224029,2121.8309023374018,2026-04-01
1775027037437,2150.6122402970623,2026-04-01
1775030493392,2129.7160851118856,2026-04-01
1775034061110,2137.4692395184916,2026-04-01
1775037677811,2135.90140390639,2026-04-01
1775041322992,2131.25886546559,2026-04-01
1775044911296,2134.7527124453322,2026-04-01
1775048464085,2129.8006542461712,2026-04-01
1775052114285,2118.9527902475947,2026-04-01
1775055745909,2125.954587199584,2026-04-01
1775059290741,2135.3683082769794,2026-04-01
1775062817391,2145.039025695813,2026-04-01
1775066581331,2136.2713977293024,2026-04-01
1775070200007,2127.5407313695337,2026-04-01
1775073750273,2142.4671169453163,2026-04-01
1775077383413,2143.7614396030867,2026-04-01
1775080941419,2158.9582091963025,2026-04-01
1775084545001,2140.021746997113,2026-04-01
1775088146694,2139.0578887146285,2026-04-02
1775091723538,2157.0121221021377,2026-04-02
1775095373868,2100.00958067447,2026-04-02
1775098965099,2073.9676538149374,2026-04-02
1775102513459,2056.1919159955423,2026-04-02
1775106113620,2044.7210118485834,2026-04-02
1775109726944,2049.6697269750557,2026-04-02
1775113368795,2049.7426663181823,2026-04-02
1775116999088,2055.3331360590946,2026-04-02
1775120530553,2046.3424532884144,2026-04-02
1775124044955,2043.1530205447746,2026-04-02
1775127739486,2038.0601324837264,2026-04-02
1775131323565,2033.0078478762744,2026-04-02
1775134815552,2026.616604973836,2026-04-02
1775138564058,2034.6371635289306,2026-04-02
1775142164160,2065.1791055798467,2026-04-02
1775145796672,2058.6630506581937,2026-04-02
1775149356650,2064.364324897015,2026-04-02
1775152980204,2046.7518141710623,2026-04-02
1775156538262,2058.0780703571922,2026-04-02
1775160117333,2065.1998596132084,2026-04-02
1775163773588,2068.267540097687,2026-04-02
1775167356843,2062.257261674845,2026-04-02
1775170983896,2061.084999463242,2026-04-02
1775174623683,2056.8902960008427,2026-04-03
1775178160933,2052.3014968598927,2026-04-03
1775181747981,2049.654142170374,2026-04-03
1775185436752,2051.4562786599804,2026-04-03
1775188956365,2054.0755179404528,2026-04-03
1775192552102,2054.5899083434715,2026-04-03
1775196108376,2056.7872983636894,2026-04-03
1775199786059,2063.283856957693,2026-04-03
1775203378863,2065.5815589168933,2026-04-03
1775206938130,2060.8186131240586,2026-04-03
1775210581060,2061.0565645459264,2026-04-03
1775214183489,2059.9174165918257,2026-04-03
1775217773220,2062.515877805712,2026-04-03
1775221344341,2050.4286838652606,2026-04-03
1775224951157,2048.410769333114,2026-04-03
1775228444953,2055.2694959118326,2026-04-03
1775232069051,2051.4972548162177,2026-04-03
1775235759297,2054.8156229417027,2026-04-03
1775239375635,2050.0226865993136,2026-04-03
1775242996843,2048.7101505162536,2026-04-03
1775246545300,2052.4146949086044,2026-04-03
1775250235567,2052.816741356222,2026-04-03
1775253856260,2058.3864427665653,2026-04-03
1775257454228,2051.9598403699597,2026-04-03
1775261313973,2052.040627099922,2026-04-04
1775264670076,2051.834102346245,2026-04-04
1775269157524,2049.4606330163047,2026-04-04
1775274981385,2050.175195825445,2026-04-04
1775277789286,2050.7624008758467,2026-04-04
1775280633226,2051.2570200594887,2026-04-04
1775285553124,2054.4311108993784,2026-04-04
1775289511362,2052.144189998187,2026-04-04
1775292299073,2052.510170631598,2026-04-04
1775296713855,2049.7142662385227,2026-04-04
1775299994105,2053.016344266488,2026-04-04
1775300529502,2053.9296019203907,2026-04-04
1775304142034,2051.1411682561597,2026-04-04
1775307742249,2049.5321658964685,2026-04-04
1775311308002,2053.5320230931156,2026-04-04
1775314956466,2052.3247078406353,2026-04-04
1775318460948,2055.727430544161,2026-04-04
1775322129147,2057.624927295613,2026-04-04
1775325783734,2056.775035969484,2026-04-04
1775329348768,2055.0593459089737,2026-04-04
1775332935838,2065.931462816513,2026-04-04
1775336582382,2062.3419786432714,2026-04-04
1775340164724,2068.388449232811,2026-04-04
1775343732646,2069.0168016655775,2026-04-04
1775347311661,2065.5231379113093,2026-04-05
1775350907013,2061.1849530036766,2026-04-05
1775354503387,2057.604027804671,2026-04-05
1775358187459,2059.433758331316,2026-04-05
1775361727305,2055.8811919168024,2026-04-05
1775365381057,2054.5773999650073,2026-04-05
1775368983987,2047.9256758594963,2026-04-05
1775372591817,2038.741164092361,2026-04-05
1775376174658,2036.6787373945779,2026-04-05
1775379792088,2038.8508947216578,2026-04-05
1775383238185,2044.2619005018494,2026-04-05
1775386949575,2044.2239903267039,2026-04-05
1775390590762,2041.750390212683,2026-04-05
1775394198546,2028.2989249624638,2026-04-05
1775397796198,2035.6568515330855,2026-04-05
1775401402219,2037.6932202746068,2026-04-05
1775404820079,2053.007242502597,2026-04-05
1775408672723,2051.006394428436,2026-04-05
1775412219989,2061.227484157073,2026-04-05
1775415817955,2061.520752327158,2026-04-05
1775419411403,2060.347314900928,2026-04-05
1775422995066,2068.0148803449642,2026-04-05
1775426583790,2060.8520323206158,2026-04-05
1775430162584,2084.1388966483687,2026-04-05
1775433765505,2109.005555869251,2026-04-06
1775437412946,2121.444947600618,2026-04-06
1775440937328,2115.0947629043308,2026-04-06
1775444932421,2132.8484041656106,2026-04-06
1775448169990,2127.644809426974,2026-04-06
1775451729086,2130.2456519589496,2026-04-06
1775455364493,2130.386287247182,2026-04-06
1775458973715,2126.846338406893,2026-04-06
1775462588879,2134.268020554024,2026-04-06
1775466184795,2138.313391583446,2026-04-06
1775469812643,2151.0358453166596,2026-04-06
1775473428922,2152.027211239242,2026-04-06
1775477029088,2151.3619173269803,2026-04-06
1775480618427,2143.9169939868643,2026-04-06
1775484233843,2144.176220021143,2026-04-06
1775487801781,2158.133398435832,2026-04-06
1775491377155,2164.3965521130867,2026-04-06
1775494999719,2143.0021319353905,2026-04-06
1775498660451,2134.8972431495986,2026-04-06
1775502174393,2144.4918117427305,2026-04-06
1775505769314,2144.5450433607484,2026-04-06
1775509422084,2149.281662104898,2026-04-06
1775513015888,2139.6623470708514,2026-04-06
1775516612432,2111.367834393215,2026-04-06
1775520174929,2107.828320222534,2026-04-07
1775523793498,2113.6576071376658,2026-04-07
1775527376649,2100.3861040307497,2026-04-07
1775531006432,2105.5973457153486,2026-04-07
1775534533959,2107.7433471867053,2026-04-07
1775538133050,2114.833570717769,2026-04-07
1775541797511,2104.6881518663504,2026-04-07
1775545283804,2103.628581002606,2026-04-07
1775548971420,2103.691857270921,2026-04-07
1775552631551,2115.5424872890376,2026-04-07
1775556168161,2128.1454163349454,2026-04-07
1775559754944,2089.0133603217823,2026-04-07
1775563422206,2089.694218164277,2026-04-07
1775567049018,2087.2432735681336,2026-04-07
1775570567139,2076.647931692654,2026-04-07
1775574256274,2071.409153044771,2026-04-07
1775577741562,2079.4776168759936,2026-04-07
1775581402472,2083.4372315353266,2026-04-07
1775584983095,2099.8220095975844,2026-04-07
1775588640757,2085.584028768824,2026-04-07
1775592201421,2111.6093666569873,2026-04-07
1775595813565,2114.10602815954,2026-04-07
1775599409209,2144.7037729840645,2026-04-07
1775602970642,2208.3550124451726,2026-04-07
1775606643402,2241.8159903072574,2026-04-08
1775610218276,2234.615610255096,2026-04-08
1775613767625,2234.588592691279,2026-04-08
1775617451352,2234.5785489175137,2026-04-08
1775620987102,2234.304553487867,2026-04-08
1775624511825,2244.6863938265637,2026-04-08
1775628114075,2240.1938155820835,2026-04-08
1775631775795,2245.6587720404077,2026-04-08
1775635354991,2252.10913422199,2026-04-08
1775638915775,2255.8134614998266,2026-04-08
1775642536084,2249.7900082273786,2026-04-08
1775646145792,2244.2758870027897,2026-04-08
1775649724680,2246.964207230592,2026-04-08
1775653340404,2256.3919058811784,2026-04-08
1775656935240,2236.4000749564184,2026-04-08
1775660560208,2192.1790748015073,2026-04-08
1775664152663,2215.5995835881145,2026-04-08
1775667714023,2222.5301200376684,2026-04-08
1775671301904,2231.7235381310124,2026-04-08
1775674941353,2202.622601707491,2026-04-08
1775678535563,2207.8034840642263,2026-04-08
1775682110746,2209.5825703963924,2026-04-08
1775685726957,2213.711092085272,2026-04-08
1775689348459,2190.9516220139394,2026-04-08
1775692952826,2190.478568186725,2026-04-09
1775696516086,2184.5689767373765,2026-04-09
1775700089979,2177.4177011486627,2026-04-09
1775703701774,2182.1005054010675,2026-04-09
1775707390366,2182.7438474003798,2026-04-09
1775711075383,2177.8274342648633,2026-04-09
1775714680187,2181.4857951606195,2026-04-09
1775718207764,2181.1394697134997,2026-04-09
1775721752938,2181.23747328888,2026-04-09
1775725353231,2186.3165715011364,2026-04-09
1775728935289,2193.9329118640003,2026-04-09
1775732576613,2192.198320979471,2026-04-09
1775736149724,2180.1720908621187,2026-04-09
1775739683910,2182.788437239381,2026-04-09
1775743323845,2164.89454106194,2026-04-09
1775746978505,2177.1653792141283,2026-04-09
1775750593203,2217.0673736163476,2026-04-09
1775754148467,2206.8854589406287,2026-04-09
1775757805226,2222.457832579154,2026-04-09
1775761350842,2207.5462293166565,2026-04-09
1775764985746,2216.770732452321,2026-04-09
1775768566107,2212.3116095554024,2026-04-09
1775772177646,2211.319185751992,2026-04-09
1775775763535,2201.2403763249035,2026-04-09
1775779333777,2188.9744265525896,2026-04-10
1775782850822,2194.1600616834835,2026-04-10
1775786546279,2195.737363932446,2026-04-10
1775790148579,2188.2092365296035,2026-04-10
1775793756739,2185.9787056941173,2026-04-10
1775797357446,2194.7832250683414,2026-04-10
1775801053106,2196.477224091735,2026-04-10
1775804601856,2185.57239983888,2026-04-10
1775808222731,2179.2710126499423,2026-04-10
1775811865435,2186.0683032813263,2026-04-10
1775815348867,2195.9205112051277,2026-04-10
1775818949117,2197.7635063548346,2026-04-10
1775822517583,2216.1790201802078,2026-04-10
1775826017710,2219.393793168932,2026-04-10
1775829748072,2224.345775889126,2026-04-10
1775833279127,2243.306060184689,2026-04-10
1775836908440,2222.949263541387,2026-04-10
1775840544675,2246.29417363437,2026-04-10
1775844077809,2248.4949584714936,2026-04-10
1775847774300,2250.2137320861993,2026-04-10
1775851324058,2254.403105675559,2026-04-10
1775856448634,2249.3472766761683,2026-04-10
1775860338939,2248.0604358261126,2026-04-10
1775864597846,2243.1744921228833,2026-04-10
1775868753579,2238.3997019787907,2026-04-11
1775872692076,2245.0718799131523,2026-04-11
1775875977749,2246.676874015512,2026-04-11
1775879989066,2238.397113594826,2026-04-11
1775882263702,2241.356452309423,2026-04-11
1775886143155,2235.7543615388677,2026-04-11
1775890498163,2236.338595755564,2026-04-11
1775891622517,2235.3173618617984,2026-04-11
1775897000288,2234.6377575682973,2026-04-11
1775901023846,2243.9471902247847,2026-04-11
1775903031415,2240.6319615843386,2026-04-11
1775908798373,2246.5801907757536,2026-04-11
1775909076832,2246.5801907757536,2026-04-11
1775913165551,2241.5664384285083,2026-04-11
1775918019861,2242.667766930086,2026-04-11
1775921102134,2249.400936096686,2026-04-11
1775924609818,2249.4780553059004,2026-04-11
1775930398796,2259.9473579073974,2026-04-11
1775930925322,2259.969299152028,2026-04-11
1775934537955,2307.562979108211,2026-04-11
1775939746060,2293.787135546034,2026-04-11
1775943369816,2301.1749558205515,2026-04-11
1775946773308,2306.736689178673,2026-04-11
1775951698015,2285.4701387600003,2026-04-11
1775952083797,2285.5610607564386,2026-04-12
1775957730976,2273.9379000669032,2026-04-12
1775958346916,2232.8066503880777,2026-04-12
1775958663141,2219.4783433671664,2026-04-12
1775958725139,2219.4783433671664,2026-04-12
1775958777993,2219.4783433671664,2026-04-12
1775958812415,2219.4783433671664,2026-04-12
1775959248817,2219.8412324497176,2026-04-12
1775962851363,2225.5397799994403,2026-04-12
1775966443095,2216.9517717315966,2026-04-12
1775970048893,2212.6124547535733,2026-04-12
1775973663521,2218.1258921263798,2026-04-12
1775977248686,2216.5840467519256,2026-04-12
1775980875849,2220.279110167391,2026-04-12
1775984456131,2214.087175835668,2026-04-12
1775988066875,2214.765926347794,2026-04-12
1775991647358,2201.1495216728013,2026-04-12
1775995261954,2205.2660972826216,2026-04-12
1775998858051,2196.840201976302,2026-04-12
1776002466767,2187.817443596257,2026-04-12
1776006049457,2182.2858360049127,2026-04-12
1776009644808,2186.5304734082088,2026-04-12
1776013257095,2186.5010473087455,2026-04-12
1776016868812,2204.0398426422353,2026-04-12
1776020458894,2201.4389627546566,2026-04-12
1776024050730,2198.9236664353475,2026-04-12
1776027648827,2213.2951657993,2026-04-12
1776031253205,2209.8523489065633,2026-04-12
1776034852994,2199.150727096511,2026-04-12
1776038454317,2192.1608453362987,2026-04-13
1776042061703,2205.3117930084986,2026-04-13
1776045645564,2203.954880403779,2026-04-13
1776049267238,2194.403490898879,2026-04-13
1776052820570,2194.665714324386,2026-04-13
1776056473497,2190.954062984134,2026-04-13
1776060077975,2189.25101229352,2026-04-13
1776063658066,2199.1070417801566,2026-04-13
1776067253745,2187.9725229970118,2026-04-13
1776070869201,2184.9528673361556,2026-04-13
1776074457876,2188.4512539479592,2026-04-13
1776078066883,2183.321386188037,2026-04-13
1776081625748,2188.088926104031,2026-04-13
1776085256100,2193.389528277352,2026-04-13
1776088836279,2210.8171922774986,2026-04-13
1776092415406,2231.4522872333478,2026-04-13
1776096077848,2209.5007492572586,2026-04-13
1776099666295,2226.7117777428425,2026-04-13
1776103255468,2225.827654963803,2026-04-13
1776106813889,2233.0503387179924,2026-04-13
1776110448454,2264.0902870238415,2026-04-13
1776114038160,2254.062309111841,2026-04-13
1776117640866,2261.29575886429,2026-04-13
1776121226897,2354.3360155502314,2026-04-13
1776124845897,2371.8632958349403,2026-04-14
1776128458220,2362.3207497498333,2026-04-14
1776132003674,2369.589576190168,2026-04-14
1776135651300,2368.596576383009,2026-04-14
1776139231252,2366.429713372308,2026-04-14
1776142831405,2364.2915830005645,2026-04-14
1776146447313,2356.365526439283,2026-04-14
1776150012924,2374.674072053806,2026-04-14
1776153615647,2377.7461831597484,2026-04-14
1776157242681,2387.7394508749157,2026-04-14
1776160801251,2388.100943069653,2026-04-14
1776164457208,2376.505918456663,2026-04-14
1776168052355,2375.7330726687983,2026-04-14
1776171634991,2374.2520773361784,2026-04-14
1776175259983,2392.1227513286062,2026-04-14
1776178862229,2361.314537041614,2026-04-14
1776182434502,2366.8454418311208,2026-04-14
1776186031418,2332.6649704950637,2026-04-14
1776189634032,2337.9732228024723,2026-04-14
1776193258780,2315.5497530019725,2026-04-14
1776196821485,2314.331958720245,2026-04-14
1776200418192,2312.425853378198,2026-04-14
1776204050238,2325.1125565065213,2026-04-14
1776207617758,2316.4275228538836,2026-04-14
1776211239187,2323.217827319875,2026-04-15
1776214808987,2334.600371369054,2026-04-15
1776218402808,2336.3775268637373,2026-04-15
1776222012062,2325.2254555556456,2026-04-15
1776225647712,2329.181030063494,2026-04-15
1776229210780,2333.665868843239,2026-04-15
1776232848049,2320.6525636642577,2026-04-15
1776236463499,2317.292447157918,2026-04-15
1776240043338,2316.641948703998,2026-04-15
1776243618138,2328.424719102701,2026-04-15
1776247239477,2320.9042842118747,2026-04-15
1776250801877,2322.719683572723,2026-04-15
1776254414983,2335.7637305811054,2026-04-15
1776258015913,2337.5056694194113,2026-04-15
1776261604131,2327.487330027052,2026-04-15
1776265234288,2337.8958778768597,2026-04-15
1776268835249,2331.837670451234,2026-04-15
1776272433864,2340.382852697643,2026-04-15
1776276031564,2347.9158682132474,2026-04-15
1776279662267,2359.0253553241396,2026-04-15
1776283249291,2375.968711159628,2026-04-15
1776286821990,2363.656994056358,2026-04-15
1776290440530,2360.453896884255,2026-04-15
1776294031250,2365.0274808601425,2026-04-15
1776297642694,2359.683410161545,2026-04-16
1776301238226,2360.9435958606546,2026-04-16
1776304836179,2351.6484203422615,2026-04-16
1776308434084,2359.256988630276,2026-04-16
1776312073883,2358.6831417983026,2026-04-16
1776315640632,2354.66734633891,2026-04-16
1776319246535,2356.9042200433823,2026-04-16
1776322859211,2355.2885621552623,2026-04-16
1776326433723,2341.3228313818177,2026-04-16
1776330037961,2339.7357506797744,2026-04-16
1776333648635,2338.9188369333137,2026-04-16
1776337207102,2332.752373575803,2026-04-16
1776340843884,2335.536480285313,2026-04-16
1776344457656,2340.351728786543,2026-04-16
1776348018697,2306.3651540479595,2026-04-16
1776351611468,2308.81567097933,2026-04-16
1776355251731,2340.056895909236,2026-04-16
1776358851218,2317.287629963791,2026-04-16
1776362423622,2323.2625642679222,2026-04-16
1776366042670,2342.5808135081033,2026-04-16
1776369653211,2360.6074114592543,2026-04-16
1776373239189,2350.21241672148,2026-04-16
1776376827548,2341.1301628139686,2026-04-16
1776380458300,2342.7972739114166,2026-04-16
1776384030137,2348.7047080527386,2026-04-17
1776387611883,2345.2343377086845,2026-04-17
1776391224441,2337.6728964079666,2026-04-17
1776394880155,2331.202692426321,2026-04-17
1776398437726,2327.0375824617995,2026-04-17
1776402045438,2329.574165846616,2026-04-17
1776405645827,2319.4205736198137,2026-04-17
1776409252166,2330.9754150607623,2026-04-17
1776412873303,2333.6936201659278,2026-04-17
1776416461292,2355.0552909142352,2026-04-17
1776420035548,2359.2939585489876,2026-04-17
1776423604077,2344.555455064471,2026-04-17
1776427276186,2355.081945415364,2026-04-17
1776430859734,2372.1635143427457,2026-04-17
1776434454099,2437.6357591352703,2026-04-17
1776438059421,2448.945072075849,2026-04-17
1776441676367,2443.9448783253692,2026-04-17
1776445238050,2451.211711769277,2026-04-17
1776448816597,2440.28854288759,2026-04-17
1776452453964,2420.5584158654083,2026-04-17
1776456053541,2431.008458879134,2026-04-17
1776459658147,2427.280803866344,2026-04-17
1776463263121,2430.8044908063684,2026-04-17
1776466840466,2434.4818660301457,2026-04-17
1776470409558,2421.00695362286,2026-04-18
1776474021631,2420.3348358609305,2026-04-18
1776477611397,2420.5034414612805,2026-04-18
1776481213501,2420.2274024594367,2026-04-18
1776484841723,2404.3911907093743,2026-04-18
1776488438704,2409.2765464734557,2026-04-18
1776492052667,2409.309409105987,2026-04-18
1776495665464,2410.435194362355,2026-04-18
1776499241542,2405.02886684861,2026-04-18
1776502840571,2381.129007792183,2026-04-18
1776506444141,2376.627234117947,2026-04-18
1776510021021,2359.4446699284285,2026-04-18
1776513651736,2353.4976552499966,2026-04-18
1776517264018,2358.3260314299887,2026-04-18
1776520839695,2356.322149916212,2026-04-18
1776524435959,2365.1823398135616,2026-04-18
1776528014406,2363.8531167196975,2026-04-18
1776531643590,2360.770793047376,2026-04-18
1776535253384,2363.103035483339,2026-04-18
1776538875308,2347.8583057637297,2026-04-18
1776542449171,2349.840649275992,2026-04-18
1776546070857,2353.54095789082,2026-04-18
1776549619480,2354.686026016955,2026-04-18
1776553243126,2357.5179547928574,2026-04-18
1776556810670,2350.9360042357484,2026-04-19
1776560455916,2349.009688882503,2026-04-19
1776564010566,2348.5712266259807,2026-04-19
1776567672429,2340.3695086105213,2026-04-19
1776571206685,2340.4023204891705,2026-04-19
1776574850243,2333.68259244468,2026-04-19
1776578470043,2333.3592720878005,2026-04-19
1776582044572,2327.104980731569,2026-04-19
1776585632374,2318.0115659583994,2026-04-19
1776589212827,2319.0432542098297,2026-04-19
1776592835292,2310.4215985856695,2026-04-19
1776596456060,2319.2556690838746,2026-04-19
1776600037746,2330.0036014974025,2026-04-19
1776603609773,2333.258666738629,2026-04-19
1776607221256,2338.8574107349245,2026-04-19
1776610808002,2339.3290712886364,2026-04-19
1776614417848,2330.2872556645325,2026-04-19
1776618053349,2312.7375563533787,2026-04-19
1776621635724,2298.301033425732,2026-04-19
1776625255107,2296.0086051984713,2026-04-19
1776628854105,2300.276015098981,2026-04-19
1776632447741,2282.5236282226165,2026-04-19
1776636032805,2278.2494088649414,2026-04-19
1776639633627,2273.6731714241137,2026-04-19
1776643249480,2264.8143990219965,2026-04-20
1776646802846,2282.5862235018767,2026-04-20
1776650444156,2287.163178268528,2026-04-20
1776654045399,2278.9148960135035,2026-04-20
1776657630484,2287.4759904332263,2026-04-20
1776661251242,2283.809414268388,2026-04-20
1776664847816,2270.6687830213773,2026-04-20
1776668443744,2286.027842499384,2026-04-20
1776672011105,2296.305069334071,2026-04-20
1776675637702,2294.101746129897,2026-04-20
1776679247288,2309.506013516057,2026-04-20
1776682848070,2304.6494468140368,2026-04-20
1776686430880,2308.497402443918,2026-04-20
1776690039060,2318.628734401316,2026-04-20
1776693608167,2313.713906393512,2026-04-20
1776697260669,2289.020123401735,2026-04-20
1776700806919,2311.69404035839,2026-04-20
1776704432593,2300.2484067136365,2026-04-20
1776708023939,2318.7356240049,2026-04-20
1776711677886,2335.2297824484576,2026-04-20
1776715237341,2333.0818474626226,2026-04-20
1776718856569,2338.8947445662147,2026-04-20
1776722439531,2322.1573367573706,2026-04-20
1776726011283,2320.1642883263166,2026-04-20
1776729630930,2315.024147296644,2026-04-21
1776733239894,2321.9702453002765,2026-04-21
1776736859420,2314.815647711241,2026-04-21
1776740448906,2309.740915811182,2026-04-21
1776744052569,2312.471178184025,2026-04-21
1776747637106,2315.1091854612096,2026-04-21
1776751271815,2315.1138763319614,2026-04-21
1776754870986,2318.9334067567193,2026-04-21
1776758439037,2319.885959046846,2026-04-21
1776762009823,2324.334686693435,2026-04-21
1776765642067,2325.3733356660987,2026-04-21
1776769230223,2333.6076323466323,2026-04-21
1776772854016,2321.3784585510516,2026-04-21
1776776463544,2307.9388011068704,2026-04-21
